VendorName,Product,ProductId,TabKeyNewId,ProductSeries,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US
SAP,SAP Supply Chain Management,7164,5523,Supply Chain Management,Supply Chain Management,"72,795","36,079","13,121","5,375"
SAP,SAP Supply Chain Software,7379,5527,Supply Chain Management,Supply Chain Management,"72,795","36,079","13,121","5,375"
SAP,SAP Supply Chain Management,7164,5523,Supply Chain Management,Supply Chain Management,"72,795","36,079","13,121","5,375"
SAP,SAP Supply Chain Software,7379,5527,Supply Chain Management,Supply Chain Management,"72,795","36,079","13,121","5,375"
Manhattan Associates,Supply Chain Software,7145,1318,Supply Chain Management,Supply Chain Management,"67,411","50,866","8,796","3,110"
Manhattan Associates,Supply Chain Software,7145,1318,Supply Chain Management,Supply Chain Management,"67,411","50,866","8,796","3,110"
Oracle,Oracle Demantra,10188,10167,Supply Chain Management,Supply Chain Management,"66,607","56,312","6,104","2,909"
Oracle,Oracle Demantra,10188,10167,Supply Chain Management,Supply Chain Management,"66,607","56,312","6,104","2,909"
IBM,IBM ILOG,3442,6075,Supply Chain Management,Supply Chain Management,"64,187","50,386","8,886","5,375"
IBM,IBM ILOG,3442,6075,Supply Chain Management,Supply Chain Management,"64,187","50,386","8,886","5,375"
Manhattan Associates,Manhattan Associates,10059,10038,Supply Chain Management,Supply Chain Management,"60,343","50,329","5,755","2,833"
Manhattan Associates,Manhattan Associates,10059,10038,Supply Chain Management,Supply Chain Management,"60,343","50,329","5,755","2,833"
Unleashed Software Pty Ltd,Unleashed,13169,13148,Supply Chain Management,Supply Chain Management,"51,567","36,741","8,481","3,934"
Unleashed Software Pty Ltd,Unleashed,13169,13148,Supply Chain Management,Supply Chain Management,"51,567","36,741","8,481","3,934"
RedPrairie,RedPrairie Warehouse Management,8239,7431,Supply Chain Management,Supply Chain Management,"47,440","37,461","5,021","2,702"
RedPrairie,RedPrairie Warehouse Management,8239,7431,Supply Chain Management,Supply Chain Management,"47,440","37,461","5,021","2,702"
Logility,Logility,7156,6570,Supply Chain Management,Supply Chain Management,"42,915","34,504","4,502","2,325"
Logility,Logility,7156,6570,Supply Chain Management,Supply Chain Management,"42,915","34,504","4,502","2,325"
AspenTech,AspenTech,7158,7243,Supply Chain Management,Supply Chain Management,"39,835","21,342","9,708","4,604"
AspenTech,AspenTech,7158,7243,Supply Chain Management,Supply Chain Management,"39,835","21,342","9,708","4,604"
SciQuest Inc.,SciQuest,7161,8345,Supply Chain Management,Supply Chain Management,"37,649","31,771","5,883","4,101"
SciQuest Inc.,SciQuest,7161,8345,Supply Chain Management,Supply Chain Management,"37,649","31,771","5,883","4,101"
GT Nexus,GT Nexus,7152,4133,Supply Chain Management,Supply Chain Management,"36,677","27,432","4,394","1,910"
GT Nexus,GT Nexus,7152,4133,Supply Chain Management,Supply Chain Management,"36,677","27,432","4,394","1,910"
SAP,SAP Transportation Management (TM),7621,5530,Supply Chain Management,Supply Chain Management,"35,413","16,146","5,203","1,712"
SAP,SAP Transportation Management (TM),7621,5530,Supply Chain Management,Supply Chain Management,"35,413","16,146","5,203","1,712"
Kewill,Kewill,7150,3908,Supply Chain Management,Supply Chain Management,"35,153","28,753","4,126","1,993"
Kewill,Kewill,7150,3908,Supply Chain Management,Supply Chain Management,"35,153","28,753","4,126","1,993"
Oracle,Oracle Customer Order Management,1724,277,Supply Chain Management,Supply Chain Management,"33,025","25,385","4,386","1,836"
Oracle,Oracle Order Management,5285,364,Supply Chain Management,Supply Chain Management,"33,025","25,385","4,386","1,836"
Oracle,Oracle Customer Order Management,1724,277,Supply Chain Management,Supply Chain Management,"33,025","25,385","4,386","1,836"
Oracle,Oracle Order Management,5285,364,Supply Chain Management,Supply Chain Management,"33,025","25,385","4,386","1,836"
QAD,QAD Supply Chain,7384,6556,Supply Chain Management,Supply Chain Management,"29,737","17,224","6,109","2,736"
QAD,QAD Supply Chain,7384,6556,Supply Chain Management,Supply Chain Management,"29,737","17,224","6,109","2,736"
E2open,E2open,7157,6696,Supply Chain Management,Supply Chain Management,"29,132","19,475","5,856","2,794"
E2open,E2open,7157,6696,Supply Chain Management,Supply Chain Management,"29,132","19,475","5,856","2,794"
Oracle,Oracle Sales Contracts,6661,421,Supply Chain Management,Supply Chain Management,"26,832","16,945","6,232","3,013"
Oracle,Oracle Sales Contracts,6661,421,Supply Chain Management,Supply Chain Management,"26,832","16,945","6,232","3,013"
SYSPRO,Supply Chain Software,7360,845,Supply Chain Management,Supply Chain Management,"26,535","15,699","6,875","3,470"
SYSPRO,Supply Chain Software,7360,845,Supply Chain Management,Supply Chain Management,"26,535","15,699","6,875","3,470"
Oracle,PeopleSoft Supply Chain Management,6018,408,Supply Chain Management,Supply Chain Management,"26,470","17,693","4,736","1,788"
Oracle,PeopleSoft Supply Chain Management,6018,408,Supply Chain Management,Supply Chain Management,"26,470","17,693","4,736","1,788"
Kinaxis,Kinaxis,14501,14480,Supply Chain Management,Supply Chain Management,"24,296","9,275","6,443","2,688"
Kinaxis,Kinaxis,14501,14480,Supply Chain Management,Supply Chain Management,"24,296","9,275","6,443","2,688"
Oracle,PeopleSoft Order Management,5991,390,Supply Chain Management,Supply Chain Management,"24,266","19,210","5,082","3,391"
Oracle,PeopleSoft Order Management,5991,390,Supply Chain Management,Supply Chain Management,"24,266","19,210","5,082","3,391"
SAP,SAP Warranty Claim Management,8197,5535,Supply Chain Management,Supply Chain Management,"23,878","13,122","7,398","3,212"
SAP,SAP Warranty Claim Management,8197,5535,Supply Chain Management,Supply Chain Management,"23,878","13,122","7,398","3,212"
Oracle,Oracle Manufacturing,4539,345,Supply Chain Management,Supply Chain Management,"22,411","17,186","2,943","1,449"
Oracle,Oracle Manufacturing,4539,345,Supply Chain Management,Supply Chain Management,"22,411","17,186","2,943","1,449"
Oracle,Oracle Mobile Supply Chain,4692,346,Supply Chain Management,Supply Chain Management,"21,908","17,797","3,058","1,891"
Oracle,Oracle Mobile Supply Chain,4692,346,Supply Chain Management,Supply Chain Management,"21,908","17,797","3,058","1,891"
Siebel,Siebel Customer Order Management,1725,7278,Supply Chain Management,Supply Chain Management,"21,557","17,356","2,232",945
Siebel,Siebel Customer Order Management,1725,7278,Supply Chain Management,Supply Chain Management,"21,557","17,356","2,232",945
Exact Software,Supply Chain Software,7365,1536,Supply Chain Management,Supply Chain Management,"20,287","15,408","2,812","1,227"
Exact Software,Supply Chain Software,7365,1536,Supply Chain Management,Supply Chain Management,"20,287","15,408","2,812","1,227"
Fishbowl Inventory,Fishbowl Inventory,3985,8026,Supply Chain Management,Supply Chain Management,"20,228","15,779","5,993","3,855"
Fishbowl Inventory,Fishbowl Inventory,3985,8026,Supply Chain Management,Supply Chain Management,"20,228","15,779","5,993","3,855"
Oracle,Oracle Global Order Promising,3009,316,Supply Chain Management,Supply Chain Management,"19,037","12,863","5,421","2,982"
Oracle,Oracle Global Order Promising,3009,316,Supply Chain Management,Supply Chain Management,"19,037","12,863","5,421","2,982"
Manhattan Associates,Manhattan SCALE,10060,10039,Supply Chain Management,Supply Chain Management,"18,103","13,974","2,152",856
Manhattan Associates,Manhattan SCALE,10060,10039,Supply Chain Management,Supply Chain Management,"18,103","13,974","2,152",856
CDC Software,Supply Chain Software,7357,599,Supply Chain Management,Supply Chain Management,"17,941","15,301","4,011","3,285"
CDC Software,Supply Chain Software,7357,599,Supply Chain Management,Supply Chain Management,"17,941","15,301","4,011","3,285"
Alterity Inc.,Acctivate,14699,14678,Supply Chain Management,Supply Chain Management,"14,344","12,832","1,185",724
Alterity Inc.,Acctivate,14699,14678,Supply Chain Management,Supply Chain Management,"14,344","12,832","1,185",724
Oracle,JD Edwards EnterpriseOne Sales Order Management,4092,338,Supply Chain Management,Supply Chain Management,"13,672","7,305","4,226","1,970"
Oracle,JD Edwards EnterpriseOne Sales Order Management,4092,338,Supply Chain Management,Supply Chain Management,"13,672","7,305","4,226","1,970"
FedEx Corporation,FedEx Tracking,12117,12096,Supply Chain Management,Supply Chain Management,"13,529","11,822","1,448",875
FedEx Corporation,FedEx Tracking,12117,12096,Supply Chain Management,Supply Chain Management,"13,529","11,822","1,448",875
SAP,SAP Logistics Execution,4184,5481,Supply Chain Management,Supply Chain Management,"13,134","8,265","1,771",718
SAP,SAP Logistics Execution,4184,5481,Supply Chain Management,Supply Chain Management,"13,134","8,265","1,771",718
Dassault Systemes SA ADR,Quintiq,14500,14479,Supply Chain Management,Supply Chain Management,"12,538","5,215","3,403","1,298"
Dassault Systemes SA ADR,Quintiq,14500,14479,Supply Chain Management,Supply Chain Management,"12,538","5,215","3,403","1,298"
Whiplash Merchandising Inc.,Whiplash Fulfillment,12184,12163,Supply Chain Management,Supply Chain Management,"12,384","8,944","3,907","2,107"
Whiplash Merchandising Inc.,Whiplash Fulfillment,12184,12163,Supply Chain Management,Supply Chain Management,"12,384","8,944","3,907","2,107"
Apptricity Corp,Apptricity,12976,12955,Supply Chain Management,Supply Chain Management,"12,321","10,687","1,213",546
Apptricity Corp,Apptricity,12976,12955,Supply Chain Management,Supply Chain Management,"12,321","10,687","1,213",546
GLOVIA,Supply Chain Software,7354,193,Supply Chain Management,Supply Chain Management,"12,281","8,416","2,241","1,093"
GLOVIA,Supply Chain Software,7354,193,Supply Chain Management,Supply Chain Management,"12,281","8,416","2,241","1,093"
Oracle,Oracle Fusion Supply Chain Management,10194,10173,Supply Chain Management,Supply Chain Management,"11,512","5,919","2,579",961
Oracle,Oracle Fusion Supply Chain Management,10194,10173,Supply Chain Management,Supply Chain Management,"11,512","5,919","2,579",961
Tecsys,Tecsys,7155,6428,Supply Chain Management,Supply Chain Management,"11,262","7,585","2,805","1,251"
Tecsys,Tecsys,7155,6428,Supply Chain Management,Supply Chain Management,"11,262","7,585","2,805","1,251"
Descartes Systems,Descartes Systems,7151,4071,Supply Chain Management,Supply Chain Management,"11,209","9,238","1,478",963
Descartes Systems,Descartes Systems,7151,4071,Supply Chain Management,Supply Chain Management,"11,209","9,238","1,478",963
Deposco,Deposco,7153,4359,Supply Chain Management,Supply Chain Management,"10,997","10,566",833,677
Deposco,Deposco,7153,4359,Supply Chain Management,Supply Chain Management,"10,997","10,566",833,677
WiseTech Global,CargoWise,14471,14450,Supply Chain Management,Supply Chain Management,"9,285","4,730","1,293",361
WiseTech Global,CargoWise,14471,14450,Supply Chain Management,Supply Chain Management,"9,285","4,730","1,293",361
TOPS Engineering Corp,MaxLoad Pro,4690,2808,Supply Chain Management,Supply Chain Management,"7,650","3,679","2,258",783
TOPS Engineering Corp,MaxLoad Pro,4690,2808,Supply Chain Management,Supply Chain Management,"7,650","3,679","2,258",783
Noosh,Noosh,7149,3773,Supply Chain Management,Supply Chain Management,"6,757","6,451",402,281
Noosh,Noosh,7149,3773,Supply Chain Management,Supply Chain Management,"6,757","6,451",402,281
Bourque Logistics,Bourque Logistics,915,4174,Supply Chain Management,Supply Chain Management,"6,047","4,669","1,955","1,154"
Bourque Logistics,Bourque Logistics,915,4174,Supply Chain Management,Supply Chain Management,"6,047","4,669","1,955","1,154"
DSI,DSI dcLINK,1924,5329,Supply Chain Management,Supply Chain Management,"5,944","4,271","1,985","1,322"
DSI,DSI dcLINK,1924,5329,Supply Chain Management,Supply Chain Management,"5,944","4,271","1,985","1,322"
LOG-NET,LOG-NET,7147,2006,Supply Chain Management,Supply Chain Management,"5,372","4,249",404,186
LOG-NET,LOG-NET,7147,2006,Supply Chain Management,Supply Chain Management,"5,372","4,249",404,186
SellerCloud,SellerCloud,12343,12322,Supply Chain Management,Supply Chain Management,"4,923","4,726",130,59
SellerCloud,SellerCloud,12343,12322,Supply Chain Management,Supply Chain Management,"4,923","4,726",130,59
Oracle,PeopleSoft Demand Planning,6009,400,Supply Chain Management,Supply Chain Management,"4,894","3,934",821,561
Oracle,PeopleSoft Demand Planning,6009,400,Supply Chain Management,Supply Chain Management,"4,894","3,934",821,561
Softeon,Softeon,7160,7973,Supply Chain Management,Supply Chain Management,"4,230","2,858",938,598
Softeon,Softeon,7160,7973,Supply Chain Management,Supply Chain Management,"4,230","2,858",938,598
IFS,Supply Chain Software,7362,1101,Supply Chain Management,Supply Chain Management,"3,865","1,005",915,312
IFS,Supply Chain Software,7362,1101,Supply Chain Management,Supply Chain Management,"3,865","1,005",915,312
Tradegecko.com,TradeGecko,12183,12162,Supply Chain Management,Supply Chain Management,"3,834","3,199",260,96
Tradegecko.com,TradeGecko,12183,12162,Supply Chain Management,Supply Chain Management,"3,834","3,199",260,96
Steelwedge,Steelwedge,7159,7885,Supply Chain Management,Supply Chain Management,"3,602","2,181",706,350
Steelwedge,Steelwedge,7159,7885,Supply Chain Management,Supply Chain Management,"3,602","2,181",706,350
ToolsGroup,ToolsGroup SO99+,13854,13833,Supply Chain Management,Supply Chain Management,"3,497","2,112",751,332
ToolsGroup,ToolsGroup SO99+,13854,13833,Supply Chain Management,Supply Chain Management,"3,497","2,112",751,332
Monsoon Commerce,Monsoon Commerce,4902,3412,Supply Chain Management,Supply Chain Management,"3,236","3,140",272,238
Monsoon Commerce,Monsoon Commerce,4902,3412,Supply Chain Management,Supply Chain Management,"3,236","3,140",272,238
Dydacomp,Dydacomp,7391,7511,Supply Chain Management,Supply Chain Management,"2,932","2,700",253,181
Dydacomp,Dydacomp,7391,7511,Supply Chain Management,Supply Chain Management,"2,932","2,700",253,181
OrderMotion,OrderMotion,7367,1747,Supply Chain Management,Supply Chain Management,"2,797","2,498",336,208
OrderMotion,OrderMotion,7367,1747,Supply Chain Management,Supply Chain Management,"2,797","2,498",336,208
Profitkey,Supply Chain Software,7359,825,Supply Chain Management,Supply Chain Management,"1,936","1,066",377,191
Profitkey,Supply Chain Software,7359,825,Supply Chain Management,Supply Chain Management,"1,936","1,066",377,191
EZOfficeInventory,EZOfficeInventory,14697,14676,Supply Chain Management,Supply Chain Management,"1,391","1,291",161,104
EZOfficeInventory,EZOfficeInventory,14697,14676,Supply Chain Management,Supply Chain Management,"1,391","1,291",161,104
Infor,Infor Supply Chain Management,7165,6983,Supply Chain Management,Supply Chain Management,924,704,170,102
Infor,Infor Supply Chain Management,7165,6983,Supply Chain Management,Supply Chain Management,924,704,170,102
Brightpearl Limited,BrightPearl,11193,11172,Supply Chain Management,Supply Chain Management,796,554,233,110
Brightpearl Limited,BrightPearl,11193,11172,Supply Chain Management,Supply Chain Management,796,554,233,110
Orderhive,Orderhive,14478,14457,Supply Chain Management,Supply Chain Management,720,212,136,54
Orderhive,Orderhive,14478,14457,Supply Chain Management,Supply Chain Management,720,212,136,54
Ingram Micro Inc.,Shipwire,12185,12164,Supply Chain Management,Supply Chain Management,697,340,173,110
Ingram Micro Inc.,Shipwire,12185,12164,Supply Chain Management,Supply Chain Management,697,340,173,110
Finale Inc.,Finale Inventory,14481,14460,Supply Chain Management,Supply Chain Management,485,314,95,42
Finale Inc.,Finale Inventory,14481,14460,Supply Chain Management,Supply Chain Management,485,314,95,42
Skubana LLC,Skubana,14700,14679,Supply Chain Management,Supply Chain Management,371,313,69,53
Skubana LLC,Skubana,14700,14679,Supply Chain Management,Supply Chain Management,371,313,69,53
Zoho Corporation,Zoho Inventory,10573,10552,Supply Chain Management,Supply Chain Management,363,23,80,20
Zoho Corporation,Zoho Inventory,10573,10552,Supply Chain Management,Supply Chain Management,363,23,80,20
United States Postal Service,USPS Web Tools API,12118,12097,Supply Chain Management,Supply Chain Management,309,110,59,26
United States Postal Service,USPS Web Tools API,12118,12097,Supply Chain Management,Supply Chain Management,309,110,59,26
Hybrent,Hybrent,14473,14452,Supply Chain Management,Supply Chain Management,273,237,89,76
Hybrent,Hybrent,14473,14452,Supply Chain Management,Supply Chain Management,273,237,89,76
Stitch Labs,StitchLabs,14701,14680,Supply Chain Management,Supply Chain Management,238,214,103,80
